"outlet","time","title","url"
"NT",2016-01-21,"Hillary Clinton and Bernie Sanders Ads Diverge on Road to Caucuses","http://www.nytimes.com/2016/01/22/us/politics/hillary-clinton-and-bernie-sanders-ads-diverge-on-road-to-caucuses.html"
"NT",2016-01-21,"At 22. Rangers Forward Is Already Having a Signature Season","http://www.nytimes.com/2016/01/22/sports/hockey/at-22-rangers-forward-is-already-having-a-signature-season.html"
"NT",2016-01-21,"Dov Charney Argues in Court for His Return to American Apparel","http://www.nytimes.com/2016/01/22/business/dov-charney-argues-in-court-for-a-return-to-american-apparel.html"
"NT",2016-01-21,"Health|Rate of Birth Defect of Abdominal Wall Increasing. CDC Says","http://www.nytimes.com/2016/01/22/health/rate-of-birth-defect-of-abdominal-wall-increasing-cdc-says.html"
"NT",2016-01-21,"The Past Haunts Oxford Debate Over Rhodes Statue","http://www.nytimes.com/2016/01/22/world/europe/the-past-haunts-oxford-debate-over-rhodes-statue.html"
"NT",2016-01-21,"Bits | Daily Report: Mr. Dorsey's Companies Go on a Wild Stock ...","http://bits.blogs.nytimes.com/2016/01/21/daily-report-mr-dorseys-companies-go-on-a-wild-stock-market-ride/"
"NT",2016-01-21,"Self-Driving Cars May Get Here Before We're Ready","http://www.nytimes.com/2016/01/22/business/dealbook/davos-self-driving-cars-may-get-here-before-were-ready.html"
"NT",2016-01-21,"How Symantec Let Bad Math Lead to a Shaky Deal","http://www.nytimes.com/2016/01/22/business/dealbook/how-symantec-let-bad-math-lead-to-a-shaky-deal.html"
"NT",2016-01-21,"Mississippi Republicans Face Hard Tax Cut Choices","http://www.nytimes.com/2016/01/22/us/mississippi-republicans-face-hard-tax-cut-choices.html"
"NT",2016-01-21,"Technology|Airbnb Takes Its Case to US Mayors Conference","http://www.nytimes.com/2016/01/22/technology/airbnb-takes-its-case-to-us-mayors-conference.html"
"NT",2016-01-21,"Cuomo Picks Maria Vullo as State's Top Financial Watchdog","http://www.nytimes.com/2016/01/22/business/dealbook/cuomo-picks-maria-vullo-as-states-top-financial-watchdog.html"
"NT",2016-01-21,"Africa|UN Finds South Sudan Increasingly in Turmoil","http://www.nytimes.com/2016/01/22/world/africa/un-finds-south-sudan-increasingly-in-turmoil.html"
"NT",2016-01-21,"Movies|Review: 'Mojave' Looks at the Corrosive Effects of Hollywood","http://www.nytimes.com/2016/01/22/movies/review-mojave-looks-at-the-corrosive-effects-of-hollywood.html"
"NT",2016-01-21,"Movies|Review: 'Prescription Thugs.' a Confessional Documentary ...","http://www.nytimes.com/2016/01/22/movies/prescription-thugs-review.html"
"NT",2016-01-21,"Politics|As Jeb Bush Struggles. Some Allies Blame His 'Super PAC'","http://www.nytimes.com/2016/01/22/us/politics/jeb-bush-right-to-rise-super-pac.html"
"NT",2016-01-21,"Europe|BBC Journalist Turned Away From Flight to US Because ...","http://www.nytimes.com/2016/01/20/world/europe/bbc-journalist-turned-away-from-flight-to-us-because-she-was-born-in-iran.html"
"NT",2016-01-21,"Monsanto Sues California Over Herbicide Classification","http://www.nytimes.com/2016/01/22/business/monsanto-sues-california-over-herbicide-classification.html"
"NT",2016-01-21,"Rockefeller Foundation to Take Food-Waste Fight to Davos","http://www.nytimes.com/2016/01/22/business/dealbook/davos-rockefeller-foundation-food-waste.html"
"NT",2016-01-21,"New York City Is Set to Adopt New Approach on Policing Minor ...","http://www.nytimes.com/2016/01/21/nyregion/new-york-council-to-consider-bills-altering-how-police-handle-minor-offenses.html"
"NT",2016-01-21,"How to Make Sense of Plummeting Global Markets","http://www.nytimes.com/2016/01/21/upshot/how-to-make-sense-of-plummeting-global-markets.html"
"NT",2016-01-21,"Asia Pacific|Database Tracks 'Tigers and Flies' Caught in Xi ...","http://www.nytimes.com/2016/01/22/world/asia/china-database-tigers-and-flies-xi-jinping.html"
"NT",2016-01-21,"Movies|Review: 'Synchronicity' Plays With Time and Love","http://www.nytimes.com/2016/01/22/movies/review-synchronicity-plays-with-time-and-love.html"
"NT",2016-01-21,"Court Rejects a Bid to Block Coal Plant Regulations","http://www.nytimes.com/2016/01/22/us/politics/court-rejects-bid-to-delay-obama-rule-on-climate-change.html"
"NT",2016-01-21,"Theater|Bette Midler. Glowin'. Crowin'. Goin' Strong and Ready for ...","http://www.nytimes.com/2016/01/21/theater/bette-midler-glowin-crowin-goin-strong-and-ready-for-hello-dolly.html"
"NT",2016-01-21,"A Former Mexican Governor Is Arrested. but Not by His Own Country","http://www.nytimes.com/2016/01/22/world/americas/a-former-mexican-governor-is-arrested-but-not-by-his-own-country.html"
"NT",2016-01-21,"Movies|Review: 'Aferim!' Traverses an Unforgiving Romania in the ...","http://www.nytimes.com/2016/01/22/movies/aferim-review.html"
"NT",2016-01-21,"The New Cherries on Top of the Minneapolis Sculpture Garden","http://www.nytimes.com/2016/01/22/arts/design/the-new-cherries-on-top-of-the-minneapolis-sculpture-garden.html"
"NT",2016-01-21,"Theater|Review: 'Skeleton Crew.' a Tale of Autoworkers in Hard-Hit ...","http://www.nytimes.com/2016/01/20/theater/review-skeleton-crew-a-tale-of-autoworkers-in-hard-hit-detroit.html"
"NT",2016-01-21,"California Said to Target Exxon in Climate Inquiry","http://www.nytimes.com/2016/01/21/science/california-said-to-target-exxon-in-climate-inquiry.html"
"NT",2016-01-21,"A Multitude of Fans. With a High Regard for Broadway","http://www.nytimes.com/2016/01/22/theater/a-multitude-of-fans-with-a-high-regard-for-broadway.html"
"NT",2016-01-21,"Theater|Review: A 'Mother Courage' Deployed to Africa","http://www.nytimes.com/2016/01/20/theater/review-a-mother-courage-deployed-to-africa.html"
"NT",2016-01-21,"Bronx Priest Suspended in Abuse Case","http://www.nytimes.com/2016/01/22/nyregion/bronx-priest-suspended-in-abuse-case.html"
"NT",2016-01-21,"Funds Roll In for Start-Up Harnessing Bitcoin Tech","http://www.nytimes.com/2016/01/22/business/funds-roll-in-for-start-up-harnessing-bitcoin-tech.html"
"NT",2016-01-22,"Mosquito-Borne Zika Virus Found in 3 New York State Patients","http://www.nytimes.com/2016/01/23/nyregion/mosquito-borne-zika-virus-found-in-3-new-york-state-patients.html"
"NT",2016-01-22,"Ted Cruz Condemns Donald Trump for His Use of Eminent Domain","http://www.nytimes.com/2016/01/23/us/politics/ted-cruz-condemns-donald-trump-for-his-use-of-eminent-domain.html"
"NT",2016-01-22,"Hillary Clinton Defends Speaking Fees Paid by Wall Street Firms","http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-defends-speaking-fees-paid-by-wall-street-firms/"
"NT",2016-01-22,"Calm and Camaraderie in Washington","http://www.nytimes.com/live/winter-storm-jonas/eerie-calm-and-camaraderie-in-washington-d-c/"
"NT",2016-01-22,"Politics|Clinton-Sanders Battle in Iowa May Be Decided by O'Malley ...","http://www.nytimes.com/2016/01/23/us/politics/clinton-sanders-omalley-iowa-caucuses.html"
"NT",2016-01-22,"Michigan Governor Says Race Had No Role in Flint Water Response","http://www.nytimes.com/2016/01/23/us/flint-water-crisis-michigan-governor-rick-snyder.html"
"NT",2016-01-22,"US|Events That Led to Flint's Water Crisis","http://www.nytimes.com/interactive/2016/01/21/us/flint-lead-water-timeline.html"
"NT",2016-01-22,"Depraved Indifference Toward Flint","http://www.nytimes.com/2016/01/22/opinion/depraved-indifference-toward-flint.html"
"NT",2016-01-22,"Pakistan's Unnecessary Martyrs","http://www.nytimes.com/2016/01/22/opinion/pakistans-unnecessary-martyrs.html"
"NT",2016-01-22,"Asia Pacific|Taliban Attack Shows Limits of Pakistan's Military ...","http://www.nytimes.com/2016/01/22/world/asia/taliban-attack-shows-limits-of-pakistans-military-crackdown.html"
"NT",2016-01-22,"DealBook|Justin Trudeau Carries His 'Look to Canada' Image to ...","http://www.nytimes.com/2016/01/22/business/dealbook/justin-trudeau-carries-his-look-to-canada-image-to-davos.html"
"NT",2016-01-22,"Academy Board Endorses Changes to Increase Diversity in Oscar ...","http://www.nytimes.com/2016/01/23/business/media/oscars-diversity-academy-voting-rules.html"
"NT",2016-01-22,"Market Picks Up Steam as Oil Prices Rise","http://www.nytimes.com/2016/01/23/business/daily-stock-market-activity.html"
"NT",2016-01-22,"Asia Pacific|North Korea Says It's Holding US Student for 'Hostile Act'","http://www.nytimes.com/2016/01/23/world/asia/north-korea-american-arrested.html"
"NT",2016-01-22,"The Fading Two-State Solution","http://www.nytimes.com/2016/01/23/opinion/the-fading-two-state-solution.html"
"NT",2016-01-22,"Grigor Dimitrov. a Federer-Like Player. Loses Again to the Real Thing","http://www.nytimes.com/2016/01/23/sports/tennis/grigor-dimitrov-still-looking-up-at-roger-federer.html"
"NT",2016-01-22,"Movies|Charlotte Rampling Says Oscars 'Boycott' Is 'Racist Against ...","http://www.nytimes.com/2016/01/23/movies/charlotte-rampling-says-oscars-furor-is-racist-against-whites.html"
"NT",2016-01-22,"Kansas Court of Appeals Voids Restrictive 2015 Abortion Law","http://www.nytimes.com/2016/01/23/us/kansas-court-of-appeals-voids-restrictive-2015-abortion-law.html"
"NT",2016-01-22,"Chris Christie and His Ambitions: A New Jersey Vanishing Act","http://www.nytimes.com/2016/01/23/nyregion/in-word-and-deed-christies-ambitions-shrink-at-home-amid-white-house-bid.html"
"NT",2016-01-22,"Donald Trump and the 'Rivers of Blood'","http://www.nytimes.com/2016/01/23/opinion/campaign-stops/donald-trump-and-the-rivers-of-blood.html"
"NT",2016-01-22,"'Russell Kirk: American Conservative.' by Bradley J. Birzer","http://www.nytimes.com/2016/01/24/books/review/russell-kirk-american-conservative-by-bradley-j-birzer.html"
"NT",2016-01-22,"Stance on Migrants Leaves Merkel Isolated at Home and in Europe","http://www.nytimes.com/2016/01/22/world/europe/stance-on-migrants-leaves-merkel-isolated-at-home-and-in-europe.html"
"NT",2016-01-22,"Middle East|Jason Rezaian Travels to US on Washington Post ...","http://www.nytimes.com/2016/01/23/world/middleeast/rezaian-family-departs-germany-us.html"
"NT",2016-01-22,"Small Snow Forecast Prompts Scramble in Atlanta","http://www.nytimes.com/live/winter-storm-jonas/georgia-takes-precautions-inch-of-snow-in-atlanta-forecast/"
"NT",2016-01-22,"Google Pays Britain $185 Million to Settle Back Taxes","http://www.nytimes.com/2016/01/23/technology/google-pays-britain-185-million-to-settle-back-taxes.html"
"NT",2016-01-22,"Takata Airbag Flaw Linked to 10th Death; 5 Million More Vehicles ...","http://www.nytimes.com/2016/01/23/business/takata-airbag-death-recall.html"
"NT",2016-01-22,"DealBook|Fears About China's Economy Fester at Davos","http://www.nytimes.com/2016/01/23/business/dealbook/fears-about-chinas-economy-fester-at-davos.html"
"NT",2016-01-22,"Skiing|Bill Johnson. US Olympic Downhill Skiing Champion. Dies at 55","http://www.nytimes.com/2016/01/23/sports/skiing/bill-johnson-us-olympic-downhill-skiing-champion-dies-at-55.html"
"NT",2016-01-22,"Business Day|Judge Dismisses GM's First Ignition Defect Case","http://www.nytimes.com/2016/01/23/business/judge-dismisses-gms-first-ignition-defect-case.html"
"NT",2016-01-22,"In Surprise. Mets Agree to a Deal With Cespedes","http://www.nytimes.com/2016/01/23/sports/baseball/mets-and-cespedes-agree-to-a-deal-worth-dollar75-million-over-three-years.html"
"NT",2016-01-22,"Movies|Review: 'Dirty Grandpa' Features Robert De Niro on the Prowl","http://www.nytimes.com/2016/01/23/movies/review-dirty-grandpa-features-robert-de-niro-on-the-prowl.html"
"NT",2016-01-22,"A San Francisco Super Bowl Experience. With or Without a Ticket","http://www.nytimes.com/2016/01/24/travel/san-francisco-super-bowl-50.html"
"NT",2016-01-22,"Judge Orders Medical Examination of Sumner Redstone","http://www.nytimes.com/2016/01/23/business/media/judge-orders-medical-examination-of-sumner-redstone.html"
"NT",2016-01-22,"With Calm and Experience. John Kasich Connects in New Hampshire","http://www.nytimes.com/2016/01/23/us/politics/with-calm-and-experience-john-kasich-connects-in-new-hampshire.html"
"NT",2016-01-22,"Marshawn Lynch May End His Career. Seahawks Executive Says","http://www.nytimes.com/2016/01/23/sports/football/marshawn-lynch-nfl-roundup.html"
"NT",2016-01-22,"US|US Moves to Limit Emissions of Planet-Warming Methane","http://www.nytimes.com/2016/01/23/us/methane-emission-rules-interior-department.html"
"NT",2016-01-22,"NY / Region|Whitesboro. NY. in Reversal. Will Change a Logo ...","http://www.nytimes.com/2016/01/23/nyregion/in-reversal-village-of-whitesboro-decides-to-create-a-new-emblem.html"
"NT",2016-01-22,"Business Day|GE Reports Strong Quarterly Profit but Sales Are ...","http://www.nytimes.com/2016/01/23/business/ge-q4-earnings-general-electric.html"
"NT",2016-01-22,"Live Coverage | Washington Mayor Tells Residents: Get Inside by 3 ...","http://www.nytimes.com/live/winter-storm-jonas/washington-d-c-residents-told-get-inside-by-3-p-m/"
"NT",2016-01-22,"Sanders Makes a Rare Pitch: More Taxes for More Government","http://www.nytimes.com/2016/01/22/upshot/sanders-makes-a-rare-pitch-more-taxes-for-more-government.html"
"NT",2016-01-22,"Review: Chelsea Handler Chats Up Racism. Marriage and More","http://www.nytimes.com/2016/01/23/arts/television/tv-review-netflix-chelsea-handler-documentaries.html"
"NT",2016-01-22,"Music|Iggy Pop and Josh Homme Team Up for 'Post Pop Depression'","http://www.nytimes.com/2016/01/24/arts/music/iggy-pop-josh-homme-post-pop-depression.html"
"NT",2016-01-22,"Middle East|US May Put Forces at Iraqi Bases in Effort to Retake Mosul","http://www.nytimes.com/2016/01/23/world/middleeast/us-may-put-forces-at-iraqi-bases-in-effort-to-retake-mosul.html"
"NT",2016-01-22,"Goldman Sachs and Morgan Stanley Cut Chiefs' Pay","http://www.nytimes.com/2016/01/23/business/dealbook/goldman-sachs-cuts-lloyd-blankfeins-compensation-to-23-million.html"
"NT",2016-01-22,"Men's Wear. Poetically: Rick Owens. Raf Simons. Dries Van Noten ...","http://www.nytimes.com/2016/01/23/fashion/mens-style/rick-owens-raf-simons-louis-vuitton-paris-mens-fashion-fall-2016.html"
"NT",2016-01-22,"What Donald Trump's Retweets Reveal","http://takingnote.blogs.nytimes.com/2016/01/22/what-donald-trumps-retweets-reveal/"
"NT",2016-01-22,"'Too Big to Fail' Banks Thriving a Few Years After Financial Crisis","http://www.nytimes.com/2016/01/23/business/dealbook/too-big-to-fail-banks-thriving-a-few-years-after-financial-crisis.html"
"NT",2016-01-22,"Philips Calls Off Sale of Controlling Stake in LED Business","http://www.nytimes.com/2016/01/23/business/dealbook/philips-lumileds-go-lighting.html"
"NT",2016-01-22,"NY / Region|Opposition and Confusion at Hearing on Mayor de ...","http://www.nytimes.com/2016/01/23/nyregion/new-york-carriage-horse-central-park-hearing.html"
"NT",2016-01-22,"France Plans a New Keyboard to Shift Control to Typists","http://www.nytimes.com/2016/01/23/world/europe/france-plans-a-new-keyboard-to-shift-control-to-typists.html"
"NT",2016-01-22,"For Prairie Voles. a Furry Shoulder to Cry On","http://www.nytimes.com/2016/01/26/science/for-prairie-voles-a-furry-shoulder-to-cry-on.html"
"NT",2016-01-22,"Guard Goes On at Tomb of the Unknowns","http://www.nytimes.com/live/winter-storm-jonas/tomb-of-the-unknown-soldier/"
"NT",2016-01-22,"Some Charges Against Former Penn State Officials Thrown Out","http://www.nytimes.com/2016/01/23/sports/ncaafootball/some-charges-against-former-penn-state-officials-thrown-out.html"
"NT",2016-01-22,"Scalia's Putsch at the Supreme Court","http://www.nytimes.com/2016/01/21/opinion/scalias-putsch-at-the-supreme-court.html"
"NT",2016-01-22,"Asia Pacific|Vietnam's Sacred Turtle Dies at an Awkward. Some Say ...","http://www.nytimes.com/2016/01/23/world/asia/vietnam-turtle-hoan-kiem-lake.html"
"NT",2016-01-22,"Belinda Bencic Is a Phenom Who Loves to Lob","http://www.nytimes.com/2016/01/23/sports/tennis/precocious-belinda-bencic-is-a-phenom-who-loves-to-lob-australian-open.html"
"NT",2016-01-22,"Africa|US and Allies Weigh Military Action Against ISIS in Libya","http://www.nytimes.com/2016/01/23/world/africa/us-and-allies-said-to-plan-military-action-on-isis-in-libya.html"
"NT",2016-01-22,"NY / Region|After Delay. Janet DiFiore Is Confirmed as New York's ...","http://www.nytimes.com/2016/01/22/nyregion/after-delay-janet-difiore-is-confirmed-as-new-yorks-chief-judge.html"
"NT",2016-01-22,"Middle East|Russia and US. While Pushing for Peace Talks. Jockey ...","http://www.nytimes.com/2016/01/22/world/middleeast/russia-and-us-while-pushing-for-peace-talks-jockey-for-position-in-syria.html"
"NT",2016-01-22,"Politics|Group Backing Jeb Bush Draws on 'Jeopardy' to Attack John ...","http://www.nytimes.com/2016/01/23/us/politics/group-backing-jeb-bush-draws-on-jeopardy-to-attack-john-kasich.html"
"NT",2016-01-22,"Cable Acquisitions by Charter Communications Face Rising ...","http://www.nytimes.com/2016/01/22/business/big-merger-in-cable-faces-rising-opposition.html"
"NT",2016-01-22,"Movies|Review: 'The Boy.' in Which a Doll May be Alive. or the ...","http://www.nytimes.com/2016/01/23/movies/the-boy-review.html"
"NT",2016-01-22,"Theater|Review: 'Our Mother's Brief Affair.' a Play About Unmoored ...","http://www.nytimes.com/2016/01/21/theater/review-our-mothers-brief-affair-a-play-about-unmoored-lives.html"
"NT",2016-01-22,"Some Evangelicals Struggle With Black Lives Matter Movement","http://www.nytimes.com/2016/01/23/us/some-evangelicals-struggle-with-black-lives-matter-movement.html"
"NT",2016-01-22,"How Change Happens","http://www.nytimes.com/2016/01/22/opinion/how-change-happens.html"
"NT",2016-01-22,"Older Drivers Hit the Road for Uber and Lyft","http://www.nytimes.com/2016/01/23/your-money/older-drivers-hit-the-road-for-uber-and-lyft.html"
"NT",2016-01-22,"Two Teenagers Charged in Hate Crime Attack Against Muslim Man ...","http://www.nytimes.com/2016/01/24/nyregion/two-teenagers-charged-in-hate-crime-attack-against-muslim-man-in-the-bronx.html"
"NT",2016-01-22,"Pro Football|True Scandal of Deflategate Lies in the NFL's Behavior","http://www.nytimes.com/2016/01/23/sports/football/nfl-ignores-ball-deflation-science-at-new-england-patriots-expense.html"
"NT",2016-01-22,"Building the Future in Israel","http://www.nytimes.com/2016/01/22/opinion/building-the-future-in-israel.html"
"NT",2016-01-22,"Movies|In the 'Martyrs' Remake. French Punishment Is Done ...","http://www.nytimes.com/2016/01/24/movies/in-the-martyrs-remake-french-punishment-is-done-american-style.html"
"NT",2016-01-22,"Middle East|Clues Emerge on Robert Levinson. CIA Consultant Who ...","http://www.nytimes.com/2016/01/23/world/middleeast/clues-emerge-on-robert-levinson-cia-consultant-who-vanished-in-iran.html"
"NT",2016-01-22,"Why the Surge in Merger Litigation Fizzled","http://www.nytimes.com/2016/01/23/business/dealbook/why-the-surge-in-merger-litigation-fizzled.html"
"NT",2016-01-22,"9 Dead in Weather-Related Crashes. Officials Say","http://www.nytimes.com/live/winter-storm-jonas/weather-related-traffic-accidents-kill-8/"
"NT",2016-01-22,"When Will the Candidates Start Talking About the Economy?","http://www.nytimes.com/2016/01/22/opinion/when-will-the-candidates-start-talking-about-the-economy.html"
"NT",2016-01-22,"A Lot of Snow. for a Long Time","http://www.nytimes.com/live/winter-storm-jonas/a-lot-of-snow-for-a-long-time/"
"NT",2016-01-22,"Interview: The Directors Behind a Mapplethorpe Documentary","http://www.nytimes.com/2016/01/23/movies/interview-the-directors-behind-a-mapplethorpe-documentary.html"
"NT",2016-01-22,"Where the Stars Get Their Rides","http://www.nytimes.com/2016/01/24/sports/baseball/where-the-baseball-stars-get-their-custom-cars.html"
"NT",2016-01-22,"Theater|Review: 'A Ride on the Irish Cream.' Erin Markey's Tale of ...","http://www.nytimes.com/2016/01/23/theater/review-a-ride-on-the-irish-cream-erin-markeys-tale-of-an-odd-affair.html"
"NT",2016-01-22,"Europe|Russians' Anxiety Swells as Oil Prices Collapse","http://www.nytimes.com/2016/01/23/world/europe/russians-anxiety-swells-as-oil-prices-collapse.html"
"NT",2016-01-22,"Death of New York Officer Imperils Gun Case in Which He Was ...","http://www.nytimes.com/2016/01/22/nyregion/officers-death-imperils-gun-case-in-which-he-was-crucial-witness.html"
"NT",2016-01-22,"Sheldon Silver's Lawyers Seek Acquittal or Retrial in Corruption Case","http://www.nytimes.com/2016/01/23/nyregion/sheldon-silvers-lawyers-seek-acquittal-or-retrial-in-corruption-case.html"
"NT",2016-01-22,"Politics|A GOP Majority in New Hampshire Pipes Up: We're Not for ...","http://www.nytimes.com/2016/01/23/us/politics/donald-trump-new-hampshire-voters.html"
"NT",2016-01-22,"On the Milan Runway. Assembled Fragments and Disconnected ...","http://www.nytimes.com/2016/01/21/fashion/milan-mens-fashion-week-prada-gucci-armani.html"
"NT",2016-01-22,"Fashion Wants Alber Elbaz to Start His Own Line","http://www.nytimes.com/2016/01/23/fashion/fashion-wants-alber-elbaz-to-start-his-own-line.html"
"NT",2016-01-22,"Health|Keeping Dr. Paul Kalanithi's Voice Alive","http://www.nytimes.com/2016/01/26/health/lucy-paul-kalanithi-interview-breath-becomes-air.html"
"NT",2016-01-22,"Lincoln Center Will Create a Performing Arts Hall of Fame","http://www.nytimes.com/2016/01/23/arts/lincoln-center-will-create-a-performing-arts-hall-of-fame.html"
"NT",2016-01-22,"Winter Antiques Show Offers a Collection of Recent and Rare Works","http://www.nytimes.com/2016/01/22/arts/design/winter-antiques-show-offers-a-collection-of-recent-and-rare-works.html"
"NT",2016-01-22,"After Last Call: A Bartender Trades SoHo for Serbia to Reclaim His ...","http://www.nytimes.com/2016/01/24/nyregion/fanelli-cafe-manhattan-bartender-bob-bozic-reclaims-mansion-in-europe.html"
"NT",2016-01-22,"Gainsbourg and Birkin. Fearless on Film at Lincoln Center","http://www.nytimes.com/2016/01/24/movies/gainsbourg-and-birkin-fearless-on-film-at-lincoln-center.html"
"NT",2016-01-22,"Essential Home Staging Tips","http://www.nytimes.com/2016/01/24/realestate/essential-home-staging-tips.html"
"NT",2016-01-22,"Presidential Candidates. Silent on Presidential Power","http://www.nytimes.com/2016/01/24/opinion/sunday/presidential-candidates-silent-on-presidential-power.html"
"NT",2016-01-22,"Road Conditions Deteriorating in Southwest Virginia","http://www.nytimes.com/live/winter-storm-jonas/roads-are-deteriorating-in-southwest-virginia/"
"NT",2016-01-22,"The Art of Home Staging","http://www.nytimes.com/2016/01/24/realestate/home-staging-new-york.html"
"NT",2016-01-22,"Art & Design|'Art From the Holocaust': The Beauty and Brutality in ...","http://www.nytimes.com/2016/01/23/arts/design/art-from-the-holocaust-the-beauty-and-brutality-in-forbidden-works.html"
"NT",2016-01-22,"What a Million Syllabuses Can Teach Us","http://www.nytimes.com/2016/01/24/opinion/sunday/what-a-million-syllabuses-can-teach-us.html"
"NT",2016-01-22,"Two Women Say Donald Trump Touched Them Inappropriately","http://www.nytimes.com/2016/01/23/pageoneplus/corrections-january-23-2016.html"
"NT",2016-01-22,"The Art of Maxfield Parrish","http://www.nytimes.com/2016/01/24/nyregion/the-art-of-maxfield-parrish.html"
"NT",2016-01-22,"Movies|Review: Keanu Reeves Undertakes an Investigation in ...","http://www.nytimes.com/2016/01/23/movies/keanu-reeves-exposed-review.html"
"NT",2016-01-23,"Donald Trump Says Megyn Kelly Should Skip Debate; Fox Says She ...","http://www.nytimes.com/politics/first-draft/2016/01/23/donald-trump-says-megyn-kelly-should-skip-debate-fox-says-shell-be-there/"
"NT",2016-01-23,"'Hillarycare' Failed. but Hillary Clinton Reminds Voters She Tried","http://www.nytimes.com/politics/first-draft/2016/01/23/hillarycare-failed-but-hillary-clinton-reminds-voters-she-tried/"
"NT",2016-01-23,"Dire Warnings Along East Coast as Snow Piles Up","http://www.nytimes.com/2016/01/23/us/blizzard-east-coast.html"
"NT",2016-01-23,"When the Water Turned Brown","http://www.nytimes.com/2016/01/24/us/when-the-water-turned-brown.html"
"NT",2016-01-23,"SundayReview|Fix Flint's Water System. Now","http://www.nytimes.com/2016/01/24/opinion/sunday/fix-flints-water-system-now.html"
"NT",2016-01-23,"Anger in Michigan Over Appointing Emergency Managers","http://www.nytimes.com/2016/01/23/us/anger-in-michigan-over-appointing-emergency-managers.html"
"NT",2016-01-23,"El Salvador Advises Against Pregnancy Until 2018 in Answer to Zika ...","http://www.nytimes.com/2016/01/24/world/americas/el-salvador-advises-against-pregnancy-until-2018-in-answer-to-zika-fears.html"
"NT",2016-01-23,"La Loche. the Canadian Town Where 4 Were Killed. Has a Bleak ...","http://www.nytimes.com/2016/01/24/world/americas/la-loche-canada-town-school-shootings-bleak-history.html"
"NT",2016-01-23,"Asia Pacific|US Student's Detention by North Korea Was a Surprise ...","http://www.nytimes.com/2016/01/24/world/asia/north-korea-detains-uva-student.html"
"NT",2016-01-23,"Donald Trump Would 'Love' to See Michael Bloomberg Run","http://www.nytimes.com/politics/first-draft/2016/01/23/donald-trump-would-love-to-see-michael-bloomberg-run/"
"NT",2016-01-23,"Bloomberg. Sensing an Opening. Revisits a Potential White House ...","http://www.nytimes.com/2016/01/24/nyregion/bloomberg-sensing-an-opening-revisits-a-potential-white-house-run.html"
"NT",2016-01-23,"Paul Krugman | How To Make Donald Trump President","http://krugman.blogs.nytimes.com/2016/01/23/how-to-make-donald-trump-president/"
"NT",2016-01-23,"Middle East|US Relies Heavily on Saudi Money to Support Syrian ...","http://www.nytimes.com/2016/01/24/world/middleeast/us-relies-heavily-on-saudi-money-to-support-syrian-rebels.html"
"NT",2016-01-23,"Who Needs Assassins When You've Got Hackers?","http://www.nytimes.com/2016/01/23/opinion/who-needs-assassins-when-youve-got-hackers.html"
"NT",2016-01-23,"Sarah Palin Saves Feminism","http://www.nytimes.com/2016/01/24/opinion/sunday/sarah-palin-saves-feminism.html"
"NT",2016-01-23,"A Streaky Hitter. a Poor Center Fielder and an Appealing Signing","http://www.nytimes.com/2016/01/24/sports/baseball/hype-aside-numbers-suggest-a-sensible-yoenis-cespedes-deal-for-the-mets.html"
"NT",2016-01-23,"After a Double About-Face. Yoenis Cespedes Is Back in Queens","http://www.nytimes.com/2016/01/24/sports/baseball/after-a-double-about-face-yoenis-cespedes-is-back-in-queens.html"
"NT",2016-01-23,"Manson Follower Denied Parole Again in California","http://www.nytimes.com/2016/01/24/us/manson-follower-denied-parole-again-in-california.html"
"NT",2016-01-23,"Technology|Farhad and Mike's Week in Tech: The Chatter on ...","http://www.nytimes.com/2016/01/24/technology/farhad-and-mikes-week-in-tech-the-chatter-on-messaging-apps.html"
"NT",2016-01-23,"Drivers Stay Home in Baltimore","http://www.nytimes.com/live/winter-storm-jonas/drivers-stay-home-in-baltimore-as-do-criminals/"
"NT",2016-01-23,"Ban Lifted. Sledders Take to Capitol Hill","http://www.nytimes.com/live/winter-storm-jonas/ban-lifted-sledders-take-to-capitol-hill/"
"NT",2016-01-23,"The Big Four in Saudi Arabia's Government","http://www.nytimes.com/interactive/2016/01/24/world/middleeast/the-big-four-in-saudi-arabia-government.html"
"NT",2016-01-23,"Sarah Palin. This Is What PTSD Is Really Like","http://www.nytimes.com/2016/01/23/opinion/sarah-palin-this-is-what-ptsd-is-really-like.html"
"NT",2016-01-23,"Cow Who Escaped New York Slaughterhouse Finds Sanctuary","http://www.nytimes.com/2016/01/23/nyregion/cow-that-escaped-new-york-slaughterhouse-finds-sanctuary.html"
"NT",2016-01-23,"Politics|Bernie Sanders and Fans Embrace Tune of 'America' in Ad ...","http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html"
"NT",2016-01-23,"No Split Between Simon and Garfunkel Over Bernie Sanders's Use ...","http://www.nytimes.com/politics/first-draft/2016/01/23/no-split-between-simon-and-garfunkel-over-bernie-sanderss-use-of-their-song/"
"NT",2016-01-23,"Who Has Lost Power?","http://www.nytimes.com/live/winter-storm-jonas/who-has-lost-power/"
"NT",2016-01-23,"The Oscars and Hollywood's Race Problem","http://www.nytimes.com/2016/01/24/opinion/the-oscars-and-hollywoods-race-problem.html"
