"outlet","time","title","url"
"BG",2014-02-10,"Suicide bomb instructor accidentally kills more than 20 pupils","http://www.bostonglobe.com/news/world/2014/02/10/suicide-bomb-instructor-accidentally-kills-pupils-iraq/jUvrhvGAGqE2jktkVa5wAN/story.html"
"BG",2014-02-10,"Doctors unprepared for medical marijuana","http://www.bostonglobe.com/lifestyle/health-wellness/2014/02/10/doctors-unprepared-certify-patients-for-medical-marijuana/oHwGfdfpcHSfkvxEjnt9zJ/story.html"
"BG",2014-02-10,"How Benedict XVI set the stage for Pope Francis","http://www.bostonglobe.com/news/world/2014/02/10/how-benedict-xvi-set-stage-for-pope-francis/xLvzl8jHCGEIaYsaN1L0tN/story.html"
"BG",2014-02-10,"Dutch sweep the podium in men&#39;s 500-meter speedskating","http://www.bostonglobe.com/sports/2014/02/11/dutch-sweep-podium-men-meter-speedskating/LyuQH6qW977GrUnU12ECqK/story.html"
"NT",2014-02-10,"Soccer|Messi Powers Barcelona Win","http://www.nytimes.com/2014/02/10/sports/soccer/messi-powers-barcelona-win.html"
"NT",2014-02-10,"Tokyo Rejects Candidate Who Stressed Nuclear Halt","http://www.nytimes.com/2014/02/10/world/asia/tokyo-rejects-candidate-who-stressed-nuclear-halt.html"
"NT",2014-02-10,"Hailee Steinfeld at Prabal Gurung","http://www.nytimes.com/2014/02/10/fashion/hailee-steinfeld-at-prabal-gurung.html"
"NT",2014-02-10,"Felix Loch Keeps Hold on Luge, Winning Second Straight Gold","http://www.nytimes.com/2014/02/10/sports/olympics/felix-loch-keeps-hold-on-luge-winning-second-straight-gold.html"
"NT",2014-02-10,"Tennis|Italy Defeats US in Fed Cup","http://www.nytimes.com/2014/02/10/sports/tennis/italy-defeats-us-in-fed-cup.html"
"NT",2014-02-10,"Swiss Voters Narrowly Approve Curbs on Immigration","http://www.nytimes.com/2014/02/10/world/europe/swiss-voters-narrowly-approve-curbs-on-immigration.html"
"NT",2014-02-10,"Walker Hangs on for Third Win of Season","http://www.nytimes.com/2014/02/10/sports/golf/walker-hangs-on-for-third-win-of-season.html"
"NT",2014-02-10,"Iran Agrees to Provide Data on Its Detonators","http://www.nytimes.com/2014/02/10/world/middleeast/iran-agrees-to-provide-data-on-its-detonators.html"
"NT",2014-02-10,"Figure Skating Gold Is Russia&#39;s First","http://www.nytimes.com/2014/02/10/sports/olympics/russia-wins-first-gold-in-sochi-in-team-figure-skating.html?hpw&rref=sports"
"NT",2014-02-10,"Anger Erupts After Danish Zoo Kills a &#39;Surplus&#39; Giraffe","http://www.nytimes.com/2014/02/10/world/europe/anger-erupts-over-danish-zoos-decision-to-put-down-a-giraffe.html"
"NT",2014-02-10,"Barclays and Regulators Look at Possible Theft of Customer Data","http://dealbook.nytimes.com/2014/02/09/barclays-and-regulators-look-at-possible-theft-of-customer-data/"
"NT",2014-02-10,"Closing In on Basic Mideast Principles","http://www.nytimes.com/2014/02/10/opinion/closing-in-on-basic-mideast-principles.html"
"NT",2014-02-10,"North Korea Balks Again at Bid to Free American","http://www.nytimes.com/2014/02/10/world/asia/north-korea-balks-again-at-bid-to-free-american.html"
"NT",2014-02-10,"Europe&#39;s Painful Past Colors a Film Festival","http://www.nytimes.com/2014/02/10/movies/europes-painful-past-colors-a-film-festival.html"
"NT",2014-02-10,"The Week&#39;s Men&#39;s College Basketball Games to Watch","http://www.nytimes.com/2014/02/10/sports/ncaabasketball/the-weeks-mens-college-basketball-games-to-watch.html"
"NT",2014-02-10,"The End of Snow?","http://www.nytimes.com/2014/02/08/opinion/sunday/the-end-of-snow.html"
"NT",2014-02-10,"Troops Halt Attack In Central Africa","http://www.nytimes.com/2014/02/10/world/africa/peacekeepers-intervene-in-central-african-attack.html"
"NT",2014-02-10,"Europe|Independent News Station, Feeling Kremlin&#39;s Wrath, Asks &#39;Why?&#39;","http://www.nytimes.com/2014/02/10/world/europe/independent-news-station-feeling-kremlins-wrath-asks-why.html"
"NT",2014-02-10,"Break in Siege Is Little Relief to Syrian City","http://www.nytimes.com/2014/02/10/world/middleeast/in-homs-syria-still-no-relief-from-a-siege.html?hpw&rref=world"
"NT",2014-02-10,"NFL Prospect Proudly Says What Teammates Knew: He&#39;s Gay","http://www.nytimes.com/2014/02/10/sports/michael-sam-college-football-star-says-he-is-gay-ahead-of-nfl-draft.html"
"NT",2014-02-10,"Hollande&#39;s Martial Prowess","http://www.nytimes.com/2014/02/10/opinion/hollandes-martial-prowess.html"
"NT",2014-02-10,"ISS Sides With Apple in Battle Against Icahn","http://dealbook.nytimes.com/2014/02/09/i-s-s-sides-with-apple-in-battle-against-icahn/"
"NT",2014-02-10,"Industry and Congress Await the FCC Chairman&#39;s Next Moves on Internet Rules","http://www.nytimes.com/2014/02/10/business/economy/industry-and-congress-await-the-fcc-chairmans-next-moves-on-internet-rules.html?hpw&rref=business"
"NT",2014-02-10,"Economy and Crime Spur New Puerto Rican Exodus","http://www.nytimes.com/2014/02/09/us/economy-and-crime-spur-new-puerto-rican-exodus.html?hpw&rref=us"
"NT",2014-02-10,"Jewish Hospital a Fixture in Tehran","http://www.nytimes.com/2014/02/10/world/middleeast/jewish-hospital-at-home-in-iran.html"
"NT",2014-02-10,"Nude Sunbathers Ordered to Cover Up","http://sinosphere.blogs.nytimes.com/2014/02/09/nude-sunbathers-ordered-to-cover-up/"
"NT",2014-02-10,"State Television Reveals: Sin in China&#39;s _„_in City_„","http://sinosphere.blogs.nytimes.com/2014/02/10/state-television-reveals-sin-in-chinas-sin-city/"
"NT",2014-02-10,"Stirring Looks, Brooklyn to Nepal","http://www.nytimes.com/2014/02/11/fashion/alexander-wang-inspired-by-survival-skills.html"
"NT",2014-02-10,"Israel Orders Airstrike Against Gaza Militant","http://www.nytimes.com/2014/02/10/world/middleeast/2-are-wounded-in-israeli-airstrike-in-gaza.html?hpw&rref=world"
"NT",2014-02-10,"Chastened GOP Tries to Foil Insurgents at Primary Level","http://www.nytimes.com/2014/02/10/us/politics/chastened-gop-tries-to-foil-insurgents-at-primary-level.html"
"NT",2014-02-10,"New York City Comptroller Resists Investor&#39;s Calls for Apple Buyback","http://dealbook.nytimes.com/2014/02/10/new-york-city-comptroller-resists-investors-calls-for-apple-buyback/"
"NT",2014-02-10,"With a Cloud Over Woodson, Durant Adds to the Knicks&#39; Troubles","http://www.nytimes.com/2014/02/10/sports/basketball/with-uncertainty-around-woodson-durant-adds-to-knicks-troubles.html"
"NT",2014-02-10,"Toyota to Stop Making Cars in Australia","http://www.nytimes.com/2014/02/11/business/international/toyota-to-stop-making-cars-in-australia.html"
"NT",2014-02-10,"Philippine Rebuilding","http://www.nytimes.com/2014/02/10/opinion/philippine-rebuilding.html"
"NT",2014-02-10,"It&#39;s Time for the NFL to Welcome a Gay Player","http://www.nytimes.com/2014/02/10/sports/its-time-for-the-nfl-to-welcome-a-gay-player.html"
"NT",2014-02-10,"Mancuso Leads Super Combined Field After Downhill","http://www.nytimes.com/2014/02/11/sports/olympics/mancuso-super-combined.html"
"NT",2014-02-10,"50 Years Later, Beatles Steal Another Show","http://www.nytimes.com/2014/02/11/arts/television/cbs-grammy-salute-belongs-to-mccartney-and-starr.html"
"NT",2014-02-10,"&#39;Girls&#39; Recap: Hannah Gets a Job With Free Snacks","http://artsbeat.blogs.nytimes.com/2014/02/09/girls-recap-hannah-gets-a-job-with-free-snacks/"
"NT",2014-02-10,"Is Atheism Irrational?","http://opinionator.blogs.nytimes.com/2014/02/09/is-atheism-irrational/"
"NT",2014-02-10,"Egypt&#39;s War on Journalism","http://www.nytimes.com/2014/02/11/opinion/egypts-war-on-journalism.html?hpw&rref=opinion"
"NT",2014-02-10,"Iran Must Celebrate Its Heritage","http://www.nytimes.com/2014/02/11/opinion/iran-must-celebrate-its-heritage.html?hpw&rref=opinion"
"NT",2014-02-10,"The BDS Threat","http://www.nytimes.com/2014/02/11/opinion/cohen-the-bds-threat.html"
"NT",2014-02-10,"Talks on Syrian Conflict Resume in Geneva","http://www.nytimes.com/2014/02/11/world/middleeast/syria.html"
"NT",2014-02-10,"Nepal Ends Long Stalemate in Picking Prime Minister","http://www.nytimes.com/2014/02/11/world/asia/nepal-ends-long-stalemate-in-picking-prime-minister.html"
"NT",2014-02-10,"A Farewell to the Maruti 800, Humble King of India&#39;s Roads","http://india.blogs.nytimes.com/2014/02/10/a-farewell-to-the-maruti-800-humble-king-of-indias-roads/"
"NT",2014-02-10,"Beguile, Disguise and Suffocate","http://www.nytimes.com/2014/02/11/opinion/cohen-the-bds-threat.html?hpw&rref=opinion"
"NT",2014-02-10,"Deutsche Telekom to Buy Rest of Its Czech Unit","http://dealbook.nytimes.com/2014/02/10/deutsche-telekom-to-buy-rest-of-its-czech-unit/"
"NT",2014-02-10,"Barclays to Report 2013 Pretax Profit of $8.5 Billion","http://dealbook.nytimes.com/2014/02/10/barclays-to-report-2013-pretax-profit-of-8-5-billion/"
"NT",2014-02-10,"Facing Criticism After Remarks, AOL Chief Reverses 401(k) Changes","http://www.nytimes.com/2014/02/10/business/media/facing-criticism-aol-chief-reverses-change-to-401-k-plan.html?hpw&rref=business"
"NT",2014-02-10,"The Case for a Higher Minimum Wage","http://www.nytimes.com/2014/02/09/opinion/sunday/the-case-for-a-higher-minimum-wage.html"
"NT",2014-02-10,"China&#39;s Television War on Japan","http://www.nytimes.com/2014/02/10/opinion/murong-chinas-television-war-on-japan.html?hpw&rref=opinion"
"NT",2014-02-10,"Swiss Immigration Vote Raises Alarm Across Europe","http://www.nytimes.com/2014/02/11/world/europe/swiss-immigration-vote-raises-alarm-across-europe.html"
"NT",2014-02-10,"Members of Pussy Riot Visit Residents at Halfway House","http://www.nytimes.com/2014/02/10/nyregion/members-of-pussy-riot-visit-residents-at-halfway-house.html"
"NT",2014-02-10,"No Easy Reset for Japan&#39;s Power Plants","http://www.nytimes.com/2014/02/11/business/international/no-easy-reset-for-japans-power-plants.html"
"NT",2014-02-10,"H_fl-Riesch Wins Super Combined; Mancuso Takes Bronze","http://www.nytimes.com/2014/02/11/sports/olympics/mancuso-super-combined.html?hpw&rref=sports"
"NT",2014-02-10,"Europe|Awaiting Russia&#39;s Next Move in Ukraine","http://www.nytimes.com/2014/02/11/world/europe/awaiting-russias-next-move-in-ukraine.html"
"NT",2014-02-10,"Suicide Bomb Instructor Accidentally Kills Iraqi Pupils","http://www.nytimes.com/2014/02/11/world/middleeast/suicide-bomb-instructor-accidentally-kills-iraqi-pupils.html"
"NT",2014-02-10,"RBS Chief Vows to Do More to Cast Off Bank&#39;s &#39;Legacy of Excess&#39;","http://dealbook.nytimes.com/2014/02/10/rbs-chief-vows-to-do-more-to-cast-off-banks-legacy-of-excess/"
"NT",2014-02-10,"The Wrap Dress at 40","http://www.nytimes.com/2014/02/11/fashion/diane-von-furstenberg-and-the-wrap-dress-at-40.html?hpw&rref=fashion"
"NT",2014-02-10,"Judges Weigh Evidence in Case Against Congolese Rebel","http://www.nytimes.com/2014/02/11/world/africa/judges-weigh-evidence-in-case-against-congolese-rebel.html"
"NT",2014-02-10,"Two Founding Members of Pussy Riot Respond to Criticism","http://artsbeat.blogs.nytimes.com/2014/02/10/two-founding-members-of-pussy-riot-respond-to-criticism/"
"NT",2014-02-10,"Amid Christie Scandal, Buono Says Some Democrats Have &#39;Buyer&#39;s Remorse&#39;","http://www.nytimes.com/2014/02/11/nyregion/amid-christie-scandal-buono-says-some-democrats-have-buyers-remorse.html"
"NT",2014-02-10,"Microsoft Loses a Number to Try to Gain a Future","http://bits.blogs.nytimes.com/2014/02/10/microsoft-loses-a-number-to-maybe-gain-a-future/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Technology&action=Click&pgtype=Blogs&region=Body"
"NT",2014-02-10,"Lawmakers Press NFL on Name Change for Washington Redskins","http://www.nytimes.com/2014/02/10/us/politics/2-lawmakers-urge-nfl-to-change-washington-redskins-name.html?hpw&rref=us"
"NT",2014-02-10,"Business of Style | Hotel California","http://tmagazine.blogs.nytimes.com/2014/02/10/business-of-style-hotel-california/"
"NT",2014-02-10,"De Blasio, in State of the City, Focuses on Income Inequality","http://www.nytimes.com/2014/02/11/nyregion/de-blasio-state-of-the-city-speech.html"
"NT",2014-02-10,"Victoria Beckham&#39;s Grown-Up Collection","http://www.nytimes.com/2014/02/11/fashion/victoria-beckhams-grown-up-collection.html"
"NT",2014-02-10,"Without a Trace","http://www.nytimes.com/2014/02/16/books/review/the-sixth-extinction-by-elizabeth-kolbert.html"
"NT",2014-02-10,"Rein in the Saudi Religious Police","http://www.nytimes.com/2014/02/11/opinion/rein-in-the-saudi-religious-police.html"
"NT",2014-02-10,"The Dust Bowl Returns","http://www.nytimes.com/2014/02/10/opinion/the-dust-bowl-returns.html"
"NT",2014-02-10,"Small Business|As Minimum Wages Rise, Businesses Grapple With <b>...</b>","http://www.nytimes.com/2014/02/06/business/smallbusiness/as-minimum-wages-rise-businesses-grapple-with-the-consequences.html"
"NT",2014-02-10,"Giving Up the Ultimate Bachelor Pad","http://www.nytimes.com/2014/02/09/realestate/finding-home-in-the-financial-district.html"
"NT",2014-02-10,"Spanish Legislators Seek New Limits on Universal Jurisdiction Law","http://www.nytimes.com/2014/02/11/world/europe/spanish-legislators-seek-new-limits-on-universal-jurisdiction-law.html"
"NT",2014-02-10,"A Question for Yellen","http://economix.blogs.nytimes.com/2014/02/10/a-question-for-yellen/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Business%20Day&action=Click&pgtype=Blogs&region=Body"
"NT",2014-02-10,"British Politicians Blame One Another for Unexpected Flooding","http://www.nytimes.com/2014/02/11/world/europe/british-politicians-blame-one-another-for-unexpected-flooding.html"
"NT",2014-02-10,"Bosnians Furious With Politicians Shut Down Central Sarajevo","http://www.nytimes.com/2014/02/11/world/europe/bosnians-furious-with-politicians-shut-down-central-sarajevo.html"
"NT",2014-02-10,"Stocks Slightly Higher as Investors Await Fed Chairwoman&#39;s Testimony","http://www.nytimes.com/2014/02/11/business/daily-stock-market-activity.html"
"NT",2014-02-10,"Health Insurance Enforcement Delayed Again for Some Employers","http://www.nytimes.com/2014/02/11/us/politics/health-insurance-enforcement-delayed-again-for-some-employers.html"
"NT",2014-02-10,"Text of Bill de Blasio&#39;s First State of the City Address","http://www.nytimes.com/2014/02/11/nyregion/text-of-bill-de-blasios-first-state-of-the-city-address.html"
"NT",2014-02-10,"Goldman Promotes Ashok Varadhan to Co-Head of Securities","http://dealbook.nytimes.com/2014/02/10/goldman-promotes-ashok-varadhan-to-co-head-of-securities/"
"NT",2014-02-10,"Olympics Draws 26 Million Viewers, Even as Its TV Competitors Also Thrive","http://www.nytimes.com/2014/02/11/business/media/olympics-draws-25-million-viewers-even-as-its-tv-competitors-also-thrive.html"
"NT",2014-02-10,"Gone to the Dogs: Follow the Westminster Dog Show","http://sports.blogs.nytimes.com/2014/02/10/gone-to-the-dogs-follow-the-westminster-dog-show/"
"NT",2014-02-10,"Poor Nations Seek New Hepatitis C Drug","http://www.nytimes.com/2014/02/11/health/poor-nations-seek-new-hepatitis-c-drug.html"
"NT",2014-02-10,"Study of Drug for Blood Clots Caused a Stir, Records Show","http://www.nytimes.com/2014/02/06/business/study-of-blood-clot-drug-pradaxa-unnerved-its-maker-documents-suggest.html"
"NT",2014-02-10,"Attack of the Flappy Bird Clones","http://bits.blogs.nytimes.com/2014/02/10/attack-of-the-flappy-bird-clones/"
"NT",2014-02-10,"But You Can&#39;t Deny Destiny","http://www.nytimes.com/2014/02/10/movies/hasee-toh-phasee-complications-at-a-wedding-in-india.html"
"NT",2014-02-10,"Dear HTC: Please Don&#39;t Make a Wearable Device","http://bits.blogs.nytimes.com/2014/02/10/dear-htc-please-dont-make-a-wearable-device/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Technology&action=Click&pgtype=Blogs&region=Body"
"NT",2014-02-10,"Russia and China Skip UN Meeting on Aid to Syria","http://www.nytimes.com/2014/02/11/world/middleeast/russia-and-china-skip-un-meeting-on-aid-to-syria.html"
"NT",2014-02-10,"Bits | Dear HTC: Please Don&#39;t Make a Wearable Device","http://bits.blogs.nytimes.com/2014/02/10/dear-htc-please-dont-make-a-wearable-device/"
"NT",2014-02-10,"Alarm and Anger Over Britain&#39;s Lack of Preparation Flood Social Media and the <b>...</b>","http://thelede.blogs.nytimes.com/2014/02/10/alarm-and-anger-over-britains-lack-of-preparation-flood-social-media-and-the-web/"
"NT",2014-02-10,"Justice Department Sued Over $13 Billion JPMorgan Pact","http://dealbook.nytimes.com/2014/02/10/justice-department-sued-over-13-billion-jpmorgan-pact/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Legal/Regulatory&action=Click&pgtype=Blogs&region=Body"
"NT",2014-02-10,"The Archaeology of the Stars","http://www.nytimes.com/2014/02/11/science/space/the-archaeology-of-the-stars.html"
"NT",2014-02-10,"House Republicans Seek to Trade Debt Deal for Repeal on Military Pensions Cut","http://www.nytimes.com/2014/02/11/us/politics/house-republicans-seek-to-trade-debt-deal-for-repeal-on-military-pensions-cut.html?hpw&rref=politics"
"NT",2014-02-10,"Anti-Defamation League&#39;s Director to Retire After Leading Group for 27 Years","http://www.nytimes.com/2014/02/11/us/anti-defamation-leagues-director-to-retire-after-leading-group-for-27-years.html"
"NT",2014-02-10,"Bookseller Cuts Jobs At Division For Nook","http://www.nytimes.com/2014/02/11/business/media/layoffs-at-barnes-noble-nook-unit.html?hpw&rref=technology"
"NT",2014-02-10,"Court Rejects Apple Appeal in E-Book Case","http://dealbook.nytimes.com/2014/02/10/court-rejects-apple-appeal-in-e-book-case/"
"NT",2014-02-10,"Tortoises in Oscar Race","http://www.nytimes.com/2014/02/11/movies/awardsseason/academy-award-luncheon-talk-im-an-underdog-too.html"
"NT",2014-02-10,"Icahn Backs Off Apple Buyback Proposal","http://dealbook.nytimes.com/2014/02/10/icahn-backs-off-apple-buyback-proposal/"
"NT",2014-02-10,"Use Force to Save Starving Syrians","http://www.nytimes.com/2014/02/11/opinion/use-force-to-save-starving-syrians.html"
"NT",2014-02-10,"Bits | Attack of the Flappy Bird Clones","http://bits.blogs.nytimes.com/2014/02/10/attack-of-the-flappy-bird-clones/?hpw&rref=technology"
"NT",2014-02-10,"Memories of Home as Hollande Visits United States","http://www.nytimes.com/2014/02/11/world/europe/memories-of-home-as-hollande-visits-united-states.html"
"NT",2014-02-10,"British Politicians Blame One Another for Regional Flooding","http://www.nytimes.com/2014/02/11/world/europe/british-politicians-blame-one-another-for-unexpected-flooding.html?hpw&rref=world"
"NT",2014-02-10,"The Message From Homs","http://www.nytimes.com/2014/02/11/opinion/the-message-from-homs.html"
"NT",2014-02-10,"What Is Addiction?","http://www.nytimes.com/roomfordebate/2014/02/10/what-is-addiction"
"NT",2014-02-10,"US Debates Drone Strike on American Terror Suspect in Pakistan","http://www.nytimes.com/2014/02/11/world/asia/us-debates-drone-strike-on-american-terror-suspect-in-pakistan.html"
"NT",2014-02-10,"In NFL, It&#39;s Now Question of Ability, Not Orientation","http://www.nytimes.com/2014/02/11/sports/football/for-michael-sam-its-now-question-of-ability-not-orientation.html"
"NT",2014-02-10,"Canadians Continue Domination of Moguls","http://www.nytimes.com/2014/02/11/sports/olympics/olympic-roundup.html"
"NT",2014-02-10,"New Storm Has South Bracing for Worst","http://www.nytimes.com/2014/02/11/us/new-storm-has-south-bracing-for-worst.html"
"NT",2014-02-10,"False Alarm Over Suspicious Substance at Wyden&#39;s Senate Office","http://thecaucus.blogs.nytimes.com/2014/02/10/false-alarm-over-suspicious-substance-at-wydens-senate-office/"
"NT",2014-02-10,"GM Reveals CEO&#39;s Pay Details to Counter Gender-Bias Criticism","http://www.nytimes.com/2014/02/11/business/gm-reveals-ceos-pay-details-to-counter-gender-bias-criticism.html"
"NT",2014-02-10,"AOL&#39;s Error Leads to a Study in &#39;I&#39;m Sorry&#39;","http://dealbook.nytimes.com/2014/02/10/aols-error-leads-to-a-study-in-im-sorry/"
"NT",2014-02-10,"Bookseller Cuts Jobs at Division for Nook","http://www.nytimes.com/2014/02/11/business/media/layoffs-at-barnes-noble-nook-unit.html"
"NT",2014-02-10,"Hamptons House: Make Mine New","http://www.nytimes.com/2014/02/09/realestate/hamptons-house-make-mine-new.html"
"NT",2014-02-10,"Spain Seeks to Curb Law Allowing Judges to Pursue Cases Globally","http://www.nytimes.com/2014/02/11/world/europe/spanish-legislators-seek-new-limits-on-universal-jurisdiction-law.html?hpw&rref=world"
"NT",2014-02-10,"During Olympics, Minor League Teams Gladly Borrow Vacated NHL Ice","http://www.nytimes.com/2014/02/11/sports/hockey/minor-leaguers-get-moment-on-nhl-ice.html"
"NT",2014-02-10,"In West Bank Settlements, Israeli Jobs Are Double-Edged Sword","http://www.nytimes.com/2014/02/11/world/middleeast/palestinians-work-in-west-bank-for-israeli-industry-they-oppose.html"
"NT",2014-02-10,"Journalist Struck by Flare During Rio Protest Is Declared Brain-Dead","http://thelede.blogs.nytimes.com/2014/02/10/journalist-dies-from-blast-at-rio-protest/"
"BH",2014-02-10,"Kanye West and Kim Kardashian planning $30M nups","http://bostonherald.com/inside_track/the_inside_track/2014/02/kanye_west_and_kim_kardashian_planning_30m_nups"
"BH",2014-02-10,"We Hear: Johnny Depp, Boston Conservatory, Mark Wahlberg, Kevin Symmons...","http://bostonherald.com/inside_track/the_inside_track/2014/02/we_hear_johnny_depp_boston_conservatory_mark_wahlberg_kevin"
"BH",2014-02-10,"More pols back death penalty for Tsarnaev","http://bostonherald.com/news_opinion/columnists/2014/02/more_pols_back_death_penalty_for_tsarnaev"
"BH",2014-02-10,"Eagan: Rebuttal does little for Woody Allen","http://bostonherald.com/news_opinion/columnists/margery_eagan/2014/02/eagan_rebuttal_does_little_for_woody_allen"
"BH",2014-02-10,"Celtics encounter big chill","http://bostonherald.com/sports/celtics_nba/boston_celtics/2014/02/celtics_encounter_big_chill"
"BH",2014-02-10,"Mass. woman tells of raising bald eagle chicks","http://bostonherald.com/news_opinion/local_coverage/2014/02/mass_woman_tells_of_raising_bald_eagle_chicks"
"BH",2014-02-10,"Olympic curling tournaments begin at Sochi Games","http://bostonherald.com/sports/other/olympics/2014/02/olympic_curling_tournaments_begin_at_sochi_games"
"BH",2014-02-10,"Wrong airport landings by passenger, cargo planes","http://bostonherald.com/news_opinion/national/2014/02/wrong_airport_landings_by_passenger_cargo_planes"
"BH",2014-02-10,"Missouri All-American Michael Sam says he is gay","http://bostonherald.com/sports/college/college_football/2014/02/missouri_all_american_michael_sam_says_he_is_gay"
"BH",2014-02-10,"&#39;Walking Dead&#39;: Somebody bite Carl already!","http://bostonherald.com/entertainment/television/love_that_tv/2014/02/walking_dead_somebody_bite_carl_already"
"BH",2014-02-10,"Celtics Beat: Win streak ends as level of competition increases","http://bostonherald.com/sports/celtics_nba/boston_celtics/2014/02/celtics_beat_win_streak_ends_as_level_of_competition"
"BH",2014-02-10,"Messi nets 2, Barca fights back 4-1 at Sevilla","http://bostonherald.com/sports/revolution_soccer/soccer/2014/02/messi_nets_2_barca_fights_back_4_1_at_sevilla"
"BH",2014-02-10,"Sans first lady, French leader to US on business","http://bostonherald.com/news_opinion/national/2014/02/sans_first_lady_french_leader_to_us_on_business"
"BH",2014-02-10,"US suspect possibly targeted for drone attack","http://bostonherald.com/news_opinion/us_politics/2014/02/us_suspect_possibly_targeted_for_drone_attack"
"BH",2014-02-10,"Michael Sam&#39;s Missouri success should be guiding light for NFL","http://bostonherald.com/sports/columnists/steve_buckley/2014/02/michael_sam_s_missouri_success_should_be_guiding_light_for"
"BH",2014-02-10,"It&#39;s Ski-Day for Winchester&#39;s Julia Marino","http://bostonherald.com/sports/other/olympics/2014/02/it_s_ski_day_for_winchester_s_julia_marino"
"BH",2014-02-10,"Jury gets ex-Orleans mayor corruption case","http://bostonherald.com/news_opinion/national/south/2014/02/jury_gets_ex_orleans_mayor_corruption_case"
"BH",2014-02-10,"A rush to evacuate as truce extended in Syria city","http://bostonherald.com/news_opinion/international/middle_east/2014/02/a_rush_to_evacuate_as_truce_extended_in_syria_city"
"BH",2014-02-10,"UK&#39;s new Folio book prize has American accent","http://bostonherald.com/news_opinion/international/europe/2014/02/uks_new_folio_book_prize_has_american_accent"
"BH",2014-02-10,"Buckley: Michael Sam&#39;s Missouri success should be guiding light for NFL","http://bostonherald.com/sports/columnists/steve_buckley/2014/02/buckley_michael_sam_s_missouri_success_should_be_guiding"
"BH",2014-02-10,"Obama officials weigh drone attack on US suspect","http://bostonherald.com/news_opinion/us_politics/2014/02/obama_officials_weigh_drone_attack_on_us_suspect"
"BH",2014-02-10,"Another Obamacare delay","http://bostonherald.com/news_opinion/us_politics/the_lone_republican/2014/02/another_obamacare_delay"
"BG",2014-02-11,"Major Bitcoin player is trying to stay alive","http://www.bostonglobe.com/business/2014/02/11/bitcoin-exchange-struggles/9dTcAzVnXwJWkAPB3duxrJ/story.html"
"BG",2014-02-11,"Burger chain&#39;s US sales fall again","http://www.bostonglobe.com/business/2014/02/11/mcdonald-same-store-sales-fall-for-third-month-january/FRRLMC4jlemQDdMIwvAEAO/story.html"
"BG",2014-02-11,"Kraft alters cheese preservative","http://www.bostonglobe.com/business/2014/02/11/kraft-singles-lose-artificial-preservatives/LSiatRVWxPscYvTWwInioN/story.html"
"BG",2014-02-11,"Pope&#39;s bold resignation began Vatican year of change","http://www.bostonglobe.com/metro/2014/02/11/one-pope-action-started-revolution-and-wasn-francis/VLG7r7rYwq5CGIEC3W5JXN/story.html"
"BG",2014-02-11,"Shaky start to latest round of Syrian peace talks","http://www.bostonglobe.com/news/world/2014/02/11/syrian-peace-talks-resume-amid-tension-over-killings-hama-more-civilian-flee-homs/VJpxH2W31rdra1EiB7adwL/story.html"
"BG",2014-02-11,"US considers drone strike on citizen abroad","http://www.bostonglobe.com/news/nation/2014/02/11/obama-officials-consider-drone-attack-suspect/DAPGEox3XIRIgTKu98IaBP/story.html"
"BG",2014-02-11,"Copenhagen Zoo&#39;s brutal decision","http://www.bostonglobe.com/opinion/editorials/2014/02/11/copenhagen-zoo-brutal-decision/lPIhjeLCaTy2Pn5dAfIrBI/story.html"
"BG",2014-02-11,"EU demands new government in Ukraine","http://www.bostonglobe.com/news/world/2014/02/11/urges-new-government-elections-ukraine/9X4sKhvfOHnAu1Vv7xThsK/story.html"
"BG",2014-02-11,"Michael Sam distraction angle is ridiculous","http://www.bostonglobe.com/sports/2014/02/11/christopher-gasper/VfM1rEFFYmBxhbYirhE4VN/story.html"
"BG",2014-02-11,"13 injured in blasts at factory in NH","http://www.bostonglobe.com/metro/2014/02/10/explosion-fire-reported-peterborough-factory/1NrlvoRm8mXQqvGRwIeesN/story.html"
"BG",2014-02-11,"Celtics pull away from Bucks for win","http://www.bostonglobe.com/sports/2014/02/10/boston-celtics-pull-away-from-milwaukee-bucks/t1tNQaW7jzyYrL5hmifq0K/story.html"
"BG",2014-02-11,"NBA roundup: Pistons top Spurs for new coach","http://www.bostonglobe.com/sports/2014/02/11/detroit-pistons-win-first-game-under-interim-coach-john-loyer/VBZznOFioXmpRL76gKbLQJ/story.html"
"BG",2014-02-11,"FDA debates health risks of major pain medications","http://www.bostonglobe.com/business/2014/02/11/fda-reconsiders-heart-safety-common-pain-pills/dFhBYUP7lSKl0fSoM7ihXM/story.html"
"BG",2014-02-11,"Shirley Temple dies at 85","http://www.bostonglobe.com/2014/02/11/shirley-temple-dies/lPkLXpF7nbf6LoXawPry3H/story.html"
"BG",2014-02-11,"South Korea&#39;s Lee shines in speedskating","http://www.bostonglobe.com/sports/2014/02/11/norwegian-women-cross-country-sprint/HI2Em6JWBHXxvMdtP2whWO/story.html"
